date,open,high,low,close,volume,foreign_ownership_ratio
2016-11-22,37200,37300,36850,36950,726347,37.6
2016-11-23,36800,37100,36600,36750,949293,37.59
2016-11-24,36750,37050,36750,36950,577907,37.57
2016-11-25,37000,37050,36700,36900,515190,37.58
2016-11-28,36950,37400,36650,37050,540078,37.6
2016-11-29,37000,37400,36950,37150,462645,37.6
2016-11-30,37100,37600,37100,37400,1193355,37.66
2016-12-01,37400,37600,37050,37150,783662,37.7
2016-12-02,37200,37750,37200,37200,772443,37.69
2016-12-05,37350,37600,37000,37350,517367,37.67
2016-12-06,37600,38000,37400,38000,670521,37.66
2016-12-07,38150,38150,37500,37650,615435,37.64
2016-12-08,37950,38900,37750,38900,1154923,37.62
2016-12-09,38900,39150,38550,39050,765539,37.64
2016-12-12,39200,39350,38650,38850,645844,37.59
2016-12-13,38950,39600,38850,39600,880200,37.62
2016-12-14,39650,39800,39350,39600,712341,37.63
2016-12-15,39100,39350,39000,39200,717484,37.62
2016-12-16,39200,39350,38900,39250,724189,37.57
2016-12-19,39050,39450,39050,39250,426739,37.59
2016-12-20,39300,39550,39300,39350,459405,37.58
2016-12-21,39500,39650,39200,39250,462500,37.6
2016-12-22,39050,39150,38600,38800,889916,37.6
2016-12-23,38700,39350,38650,39100,1070783,37.56
2016-12-26,39100,39350,38850,39000,465612,37.49
2016-12-27,39050,39700,39050,39500,879686,37.37
2016-12-28,38600,39100,38600,38950,662314,37.41
2016-12-29,38700,39400,38700,39250,586340,37.44
2017-01-02,39000,39600,38850,39500,436193,37.43
2017-01-03,39650,40900,39650,40750,1158874,37.44
2017-01-04,40900,41450,40550,41300,1159086,37.49
2017-01-05,41300,41350,40750,41100,1116473,37.49
2017-01-06,40700,40850,40550,40750,888652,37.57
2017-01-09,40850,40900,40250,40350,697173,37.63
2017-01-10,40000,40500,39900,40500,588857,37.62
2017-01-11,40050,40600,39900,40300,974710,37.66
2017-01-12,40000,40800,39950,40550,889626,37.72
2017-01-13,40550,40700,40250,40550,517529,37.73
2017-01-16,40600,40650,40050,40500,529274,37.73
2017-01-17,40150,40950,40150,40700,656723,37.74
2017-01-18,40450,41350,40400,41150,898956,37.78
2017-01-19,41100,41100,40600,40800,857780,37.82
2017-01-20,40600,40600,39600,39750,1206820,37.8
2017-01-23,40000,40000,39300,39400,833782,37.87
2017-01-24,39100,39300,37850,38400,1339846,37.93
2017-01-25,38100,38350,37500,37500,1157536,37.93
2017-01-26,37500,38100,37400,37750,1129366,37.96
2017-01-31,37450,37500,36100,36400,1883405,37.82
2017-02-01,36550,36700,36300,36500,1081475,37.77
2017-02-02,36500,36500,35600,35700,1633309,37.82
2017-02-03,35700,36300,35700,36150,991895,37.83
2017-02-06,36350,36350,35700,35900,804687,37.83
2017-02-07,36050,36800,36000,36650,1043697,37.82
2017-02-08,36750,36850,36500,36800,790912,37.79
2017-02-09,36850,36850,36300,36500,733510,37.78
2017-02-10,36700,37100,36500,36800,697370,37.76
2017-02-13,37000,37050,36550,36900,529438,37.73
2017-02-14,37100,37300,36800,37000,806443,37.69
2017-02-15,37250,37650,37050,37350,780660,37.69
2017-02-16,37600,38250,37600,37600,902586,37.71
2017-02-17,37600,38100,37400,37950,826736,37.74
2017-02-20,38050,38150,37550,37800,489318,37.82
2017-02-21,38000,38250,37850,38000,607505,37.84
2017-02-22,38200,38350,37850,38350,600392,37.9
2017-02-23,38450,38550,37850,37850,873087,37.92
2017-02-24,37750,38250,37750,38100,509877,37.93
2017-02-27,38150,38500,38100,38250,357844,37.9
2017-02-28,38350,38400,37650,38250,687658,37.91
2017-03-02,38400,38400,37000,37100,1528045,37.9
2017-03-03,37050,37100,36350,36500,1108624,38.0
2017-03-06,36600,36750,36300,36550,671571,38.07
2017-03-07,36400,37250,36400,36700,558247,38.09
2017-03-08,36700,36800,36200,36300,659937,38.1
2017-03-09,36400,36600,36200,36250,725906,38.14
2017-03-10,36350,36550,36150,36300,722431,38.2
2017-03-13,36300,36750,36300,36450,541493,38.21
2017-03-14,36600,36650,36300,36400,858867,38.17
2017-03-15,36500,36550,35950,36100,1010171,38.15
2017-03-16,36600,37150,36550,36950,1157491,38.22
2017-03-17,37100,37100,36550,36850,1029997,38.19
2017-03-20,36950,37050,36700,37000,660581,38.16
2017-03-21,37100,38750,37100,38300,2886074,38.22
2017-03-22,38150,38150,37350,37450,1492462,38.15
2017-03-23,37700,37700,37200,37300,906163,38.1
2017-03-24,37350,37750,37050,37250,741246,38.06
2017-03-27,37250,37250,36550,36850,847411,38.01
2017-03-28,36750,37000,36550,36600,645237,37.97
2017-03-29,36750,36750,36200,36350,809626,37.92
2017-03-30,36350,36950,36300,36600,1117146,37.94
2017-03-31,36700,37050,36500,37050,919999,37.89
2017-04-03,37050,37250,36500,36850,854514,37.88
2017-04-04,36700,36700,36300,36350,902806,37.86
2017-04-05,36350,36400,35800,35950,1661952,37.84
2017-04-06,35850,35950,35700,35850,1077392,37.83
2017-04-07,35900,36000,35300,35550,1462186,37.79
2017-04-10,35450,35800,35300,35550,914126,37.77
2017-04-11,35400,35600,34950,35000,1303458,37.73
2017-04-12,35100,35250,34950,35100,811308,37.7
2017-04-13,35000,35100,34350,34750,1546551,37.61
2017-04-14,34650,34750,34450,34550,450663,37.61
2017-04-17,34500,34950,34500,34950,426330,37.62
2017-04-18,35150,35200,34650,34700,767155,37.56
2017-04-19,34600,34650,33800,34100,1432562,37.52
2017-04-20,34050,34950,34050,34900,969628,37.54
2017-04-21,34900,35100,34600,34850,799297,37.49
2017-04-24,34850,35200,34600,35200,586018,37.5
2017-04-25,35200,35400,35050,35200,919240,37.49
2017-04-26,35450,36150,35300,35900,1506801,37.5
2017-04-27,36000,36200,35000,35000,1762837,37.47
2017-04-28,34950,35000,34700,34850,930840,37.49
2017-05-02,34750,35400,34750,35100,911879,37.45
2017-05-04,35300,35400,35050,35250,776648,37.45
2017-05-08,35250,35800,34900,35750,1362761,37.41
2017-05-10,36050,36850,35850,36100,1940540,37.45
2017-05-11,36550,36850,36350,36850,1567924,37.55
2017-05-12,36900,36900,36350,36500,943358,37.56
2017-05-15,36500,36850,36150,36800,705394,37.54
2017-05-16,36800,37100,36700,36900,1000485,37.54
2017-05-17,36900,37150,36600,37150,900724,37.51
2017-05-18,36800,38350,36750,38200,2532553,37.67
2017-05-19,38300,39000,37500,38800,2569828,37.78
2017-05-22,38950,39100,38650,39050,1401137,37.77
2017-05-23,38850,39900,38700,39200,1968446,37.81
2017-05-24,39200,39450,38650,39000,1067675,37.83
2017-05-25,38950,39350,38800,38950,885639,37.76
2017-05-26,39000,39150,38550,38850,846512,37.78
2017-05-29,38950,39500,38850,39250,1147395,37.84
2017-05-30,39300,39350,38800,39150,649275,37.82
2017-05-31,39000,39500,38800,39050,1303576,37.79
2017-06-01,39100,39900,39100,39550,1278738,37.81
2017-06-02,39650,39700,38700,39200,1015651,37.77
2017-06-05,39000,39350,38750,38750,662218,37.78
2017-06-07,38600,39000,38400,38850,950177,37.84
2017-06-08,39400,39400,38900,39150,1190426,37.87
2017-06-09,39250,39250,38700,39000,937583,37.8
2017-06-12,38800,39150,38700,38950,629731,37.79
2017-06-13,38950,39550,38950,39200,772366,37.78
2017-06-14,39650,40350,39400,40100,1686856,37.83
2017-06-15,40150,40200,39050,39300,1286703,37.86
2017-06-16,39450,39900,39350,39750,784859,37.95
2017-06-19,39750,39850,39050,39750,765629,37.98
2017-06-20,39700,40100,39150,39400,753619,37.96
2017-06-21,39150,39450,38000,38100,1631411,37.98
2017-06-22,38200,38550,38100,38300,737059,37.98
2017-06-23,38500,38950,38450,38850,694185,38.0
2017-06-26,38800,39000,38450,38650,439880,38.0
2017-06-27,38550,38550,37850,38000,896530,38.07
2017-06-28,38000,38300,37600,37850,749536,38.04
2017-06-29,38000,38450,37800,38150,491434,38.05
2017-06-30,38050,38200,37700,38200,457483,38.11
2017-07-03,38050,38700,37650,38700,836818,38.12
2017-07-04,38650,38650,37650,38000,664796,38.12
2017-07-05,37900,38300,37750,38000,560328,38.14
2017-07-06,37900,38000,37500,37700,482613,38.17
2017-07-07,37400,37600,36650,37300,1097441,38.21
2017-07-10,36900,37200,36400,36700,923440,38.21
2017-07-11,36550,37200,36550,36800,585277,38.2
2017-07-12,37150,37750,36900,37000,629291,38.23
2017-07-13,36850,37350,36600,37000,1064153,38.25
2017-07-14,37000,37650,37000,37400,643067,38.26
2017-07-17,37700,37850,37400,37600,461334,38.29
2017-07-18,37450,37500,36750,37000,967842,38.28
2017-07-19,36950,37300,36800,37050,673100,38.28
2017-07-20,37200,37200,36250,36450,863575,38.23
2017-07-21,36300,36550,36050,36550,660849,38.23
2017-07-24,36450,36600,36200,36500,469249,38.25
2017-07-25,36500,37250,36450,36800,837900,38.24
2017-07-26,36950,37800,36850,36900,1315344,38.26
2017-07-27,37100,37150,36150,37000,1034849,38.24
2017-07-28,37250,37650,37150,37200,1120427,38.26
2017-07-31,37200,37450,36200,36600,1068102,38.21
2017-08-01,36550,37100,36550,36750,584220,38.2
2017-08-02,36750,36950,36350,36850,629255,38.2
2017-08-03,36650,37050,36500,36950,903654,38.22
2017-08-04,36850,37750,36500,37600,970114,38.22
2017-08-07,37700,37850,37050,37050,793401,38.22
2017-08-08,36650,36750,35350,35400,1904223,38.14
2017-08-09,35300,35700,35300,35500,748381,38.17
2017-08-10,35350,35700,35300,35350,905366,38.22
2017-08-11,35050,35300,34550,35200,1037559,38.27
2017-08-14,35200,36200,35150,35700,673467,38.28
2017-08-16,35750,35850,35100,35450,625359,38.26
2017-08-17,35400,35500,34950,35250,622201,38.26
2017-08-18,35300,35550,35200,35350,444990,38.25
2017-08-21,35700,36000,35450,35700,493657,38.26
2017-08-22,35800,35800,35500,35500,358362,38.24
2017-08-23,35400,35650,35050,35200,568516,38.23
2017-08-24,35400,35400,34500,34800,874386,38.22
2017-08-25,34650,35400,34650,35350,523207,38.24
2017-08-28,35350,36050,35200,35900,833320,38.25
2017-08-29,35750,35850,35400,35750,509170,38.2
2017-08-30,35500,36950,35150,36750,1496778,38.16
2017-08-31,36650,37700,35100,35450,3239681,38.04
2017-09-01,35550,35900,35250,35550,878809,38.04
2017-09-04,34950,35700,34900,34900,675046,38.04
2017-09-05,35500,35500,34050,34100,1154411,37.97
2017-09-06,34100,34250,32700,32850,1880937,37.9
2017-09-07,32900,33200,32650,32900,1419566,37.81
2017-09-08,32850,33000,31850,32000,2024307,37.85
2017-09-11,32000,32500,31550,31800,1321613,37.85
2017-09-12,31800,32000,31000,31150,1447182,37.77
2017-09-13,31100,31350,30100,30250,2596516,37.7
2017-09-14,30300,30600,30200,30600,1475334,37.65
2017-09-15,30400,31050,30350,30900,1114277,37.63
2017-09-18,30700,30800,30300,30550,790528,37.61
2017-09-19,30700,31350,30550,31000,1013177,37.62
2017-09-20,31250,31550,30900,31350,1115401,37.63
2017-09-21,31100,31300,30600,30600,1123282,37.58
2017-09-22,30550,30550,29950,30400,1464136,37.6
2017-09-25,30400,30550,30150,30200,856016,37.69
2017-09-26,30300,31300,30100,30950,1528341,37.53
2017-09-27,31150,31800,30900,31450,1304055,37.58
2017-09-28,31150,31150,30550,30850,1211584,37.58
2017-09-29,31050,31650,30750,31650,1264540,37.6
2017-10-10,31800,32150,31450,31950,1580810,37.7
2017-10-11,32300,32800,32050,32550,1453922,37.79
2017-10-12,32250,32300,31500,32300,1457383,37.73
2017-10-13,32200,32250,31550,32100,691661,37.75
2017-10-16,32300,32500,31800,32350,705204,37.74
2017-10-17,32150,32300,31400,31500,946343,37.71
2017-10-18,31500,33350,31400,32950,1667694,37.75
2017-10-19,33000,33750,33000,33250,1329149,37.77
2017-10-20,33250,33400,32950,33400,731215,37.81
2017-10-23,33200,34200,33200,33850,1136042,37.89
2017-10-24,33850,33900,33450,33800,728202,37.9
2017-10-25,33650,33700,32800,33250,1008080,37.9
2017-10-26,33250,34500,33200,34250,1514684,37.92
2017-10-27,34550,34800,34100,34400,1166993,37.95
2017-10-30,34450,34850,34200,34550,788778,37.98
2017-10-31,34550,35400,34500,35400,1476146,38.06
2017-11-01,34800,35400,34700,35350,879238,38.06
2017-11-02,35000,35200,34800,35150,688959,38.09
2017-11-03,35200,35800,35150,35250,863081,38.1
2017-11-06,35250,35400,34650,34900,841321,38.13
2017-11-07,34800,35150,34300,34750,834358,38.21
2017-11-08,34350,35100,34300,34500,695973,38.23
2017-11-09,34500,35050,34450,35000,842642,38.23
2017-11-10,34750,35100,34600,34750,622124,38.23
2017-11-13,34900,35950,34900,35800,1318423,38.23
2017-11-14,35900,35950,34950,35050,1033881,38.17
2017-11-15,35000,35600,34900,35000,753474,38.15
2017-11-16,35000,35000,33900,34200,1040121,38.15
2017-11-17,34050,34100,33650,33850,1025452,38.16
2017-11-20,33600,34000,33250,33750,874017,38.19
2017-11-21,33750,34150,33600,33650,645115,38.18
2017-11-22,33500,34100,33050,33150,1116028,38.13
2017-11-23,33100,33350,32700,33150,1289492,38.1
2017-11-24,33150,33400,32800,33050,773316,38.1
2017-11-27,32800,33050,32450,32750,1318245,38.02
2017-11-28,32650,33450,32450,32950,1350643,37.88
2017-11-29,33000,33500,32700,33350,884282,37.87
2017-11-30,33700,34250,33500,33650,2048876,37.87
2017-12-01,33650,33850,33000,33150,857798,37.82
2017-12-04,33100,33150,32700,33100,585569,37.81
2017-12-05,33000,33950,33000,33750,782290,37.79
2017-12-06,33750,34400,33750,33900,931273,37.8
2017-12-07,33900,33950,33200,33250,978272,37.69
2017-12-08,33200,33450,32600,33000,1038301,37.62
2017-12-11,33000,33050,32000,32450,1407108,37.6
2017-12-12,32050,32700,32050,32700,726255,37.6
2017-12-13,32700,33100,32450,33100,625442,37.6
2017-12-14,33150,33700,32500,32500,1356754,37.63
2017-12-15,32950,33350,32800,33250,981550,37.61
2017-12-18,33300,33400,32800,33300,444833,37.56
2017-12-19,33300,33350,32900,33150,623539,37.55
2017-12-20,33050,33500,33000,33300,729718,37.51
2017-12-21,33150,33250,32850,32900,640274,37.47
2017-12-22,33250,33250,32800,33100,805051,37.44
2017-12-26,33100,33450,33050,33200,879607,37.4
2017-12-27,32800,33350,32500,33350,662689,37.45
2017-12-28,33200,33500,32750,33500,643394,37.47
2018-01-02,33000,33100,32550,32800,972622,37.49
2018-01-03,32450,32900,32450,32600,787854,37.53
2018-01-04,32500,32650,31550,31550,1657605,37.44
2018-01-05,31550,32050,31400,31950,802986,37.52
2018-01-08,31900,32400,31850,32400,807776,37.59
2018-01-09,32200,32650,32200,32500,695703,37.6
2018-01-10,32450,33150,32400,33050,1078128,37.65
2018-01-11,32950,33000,32450,32500,644852,37.66
2018-01-12,32500,32600,32000,32100,846474,37.64
2018-01-15,32000,32250,31700,32050,754784,37.65
2018-01-16,31950,32850,31950,32650,662985,37.71
2018-01-17,32600,33200,32600,32850,751898,37.73
2018-01-18,32850,33000,32600,32700,722094,37.74
2018-01-19,32650,34250,32650,34050,1814883,37.81
2018-01-22,34000,34700,33600,33750,986254,37.81
2018-01-23,33700,34300,33300,33800,1155073,37.8
2018-01-24,33600,33900,33500,33900,714997,37.79
2018-01-25,33900,34200,33400,33900,923134,37.81
2018-01-26,33350,33550,32400,33500,1561669,37.76
2018-01-29,33500,34000,33100,33900,975573,37.76
2018-01-30,33950,34450,33700,34200,1130200,37.79
2018-01-31,33900,34700,33250,34650,1682466,37.77
2018-02-01,34300,34650,34050,34350,991076,37.74
2018-02-02,34450,35400,34400,35250,2782820,37.77
2018-02-05,35200,35800,34750,34950,1740812,37.83
2018-02-06,34400,34850,33850,34400,1349706,37.83
2018-02-07,34350,34650,33700,34050,1378801,37.86
2018-02-08,34050,34550,33750,33900,1240162,37.84
2018-02-09,33250,33500,32900,33050,1227493,37.86
2018-02-12,33100,33300,32600,32850,1674127,37.86
2018-02-13,32850,33100,32100,32100,1247887,37.88
2018-02-14,32200,32650,32200,32600,697820,37.89
2018-02-19,32900,33300,32850,33100,691519,37.92
2018-02-20,33050,33250,32650,32800,727987,37.93
2018-02-21,32800,34150,32500,33850,1160172,37.92
2018-02-22,33650,34150,33500,33650,821623,37.94
2018-02-23,33900,34150,33450,34000,1023856,37.91
2018-02-26,34000,34400,33600,34200,723488,37.9
2018-02-27,34400,34800,34300,34450,890367,37.99
2018-02-28,34150,34750,34100,34350,1296410,37.99
2018-03-02,33850,34000,33200,33500,986194,37.98
2018-03-05,33150,33500,33150,33400,1032377,38.06
2018-03-06,33550,34000,33400,34000,954808,38.07
2018-03-07,33250,33500,32800,33100,1280357,38.1
2018-03-08,32900,33300,32750,33300,1191978,38.1
2018-03-09,32950,33200,32650,32900,1027323,38.05
2018-03-12,32900,33100,32650,32850,845346,38.06
2018-03-13,32800,32950,32400,32550,1137613,38.1
2018-03-14,32400,32900,32150,32800,772435,38.1
2018-03-15,32600,32850,32200,32350,915217,38.08
2018-03-16,32500,32800,32400,32550,957890,38.08
2018-03-19,32350,32350,31350,31400,1730053,38.03
2018-03-20,31450,32100,31100,31950,922985,38.05
2018-03-21,31700,32250,31700,31800,904997,38.01
2018-03-22,31700,32000,31500,31900,1021674,37.98
2018-03-23,31450,31550,31100,31300,1229184,38.0
2018-03-26,31250,31650,30850,31450,1225570,38.03
2018-03-27,31350,32300,31350,31750,995268,38.0
2018-03-28,31700,33150,31600,33000,2116368,38.03
2018-03-29,33250,33300,31500,31850,1693857,37.95
2018-03-30,31950,31950,30900,31000,1656357,37.87
2018-04-02,31050,31350,30950,31200,877141,37.89
2018-04-03,31200,31900,31000,31750,4535459,37.95
2018-04-04,31900,32950,31900,32550,1562430,38.08
2018-04-05,32650,32850,31800,32350,921885,38.1
2018-04-06,32300,32350,31850,32050,708856,38.11
2018-04-09,31650,31800,31400,31700,961594,38.11
2018-04-10,31550,32300,31450,32250,808919,38.17
2018-04-11,31900,32150,31700,31800,762919,38.17
2018-04-12,31850,32050,31600,31650,919338,38.21
2018-04-13,31650,31800,31050,31250,1072078,38.21
2018-04-16,31450,31450,31100,31350,363408,38.2
2018-04-17,31350,31800,31350,31450,647871,38.17
2018-04-18,31600,31800,31550,31700,668678,38.21
2018-04-19,31550,31650,31200,31200,927700,38.21
2018-04-20,31100,31400,31050,31350,868894,38.18
2018-04-23,31250,31400,31050,31350,624642,38.17
2018-04-24,31450,31750,31250,31400,725676,38.15
2018-04-25,31250,31350,31100,31350,763079,38.16
2018-04-26,31300,31550,30950,31050,1283463,38.25
2018-04-27,31050,32250,30900,32200,2003430,38.38
2018-04-30,32250,33100,32000,33100,1718956,38.49
2018-05-02,32800,33350,32500,33050,1411592,38.45
2018-05-03,33300,34250,33300,33900,2148729,38.43
2018-05-04,33550,34200,33250,33750,1094401,38.41
2018-05-08,34150,34850,33600,33850,1196557,38.43
2018-05-09,33900,34400,33250,33550,1051189,38.43
2018-05-10,33600,34000,33000,33450,961506,38.44
2018-05-11,33400,34000,33350,33900,625870,38.45
2018-05-14,33900,34300,33500,33750,462713,38.44
2018-05-15,33600,34150,33450,33600,608920,38.43
2018-05-16,33200,33700,33150,33700,448408,38.45
2018-05-17,33700,34000,33450,33500,531494,38.45
2018-05-18,33200,33750,33200,33750,392847,38.46
2018-05-21,33800,34200,33750,33950,470372,38.47
2018-05-23,33850,34150,33650,33650,877839,38.5
2018-05-24,33450,33450,32100,32700,1750711,38.54
2018-05-25,32550,32750,32000,32250,796582,38.63
2018-05-28,32450,32500,31900,32300,721091,38.68
2018-05-29,32250,32400,31600,31650,896720,38.63
2018-05-30,31450,31950,31400,31700,885930,38.65
2018-05-31,31750,31900,31150,31150,1468344,38.59
2018-06-01,31100,32000,31050,31900,711852,38.6
2018-06-04,32300,34000,31950,33750,2204733,38.59
2018-06-05,33850,33850,33050,33100,866388,38.58
2018-06-07,33100,33400,32900,33400,850478,38.59
2018-06-08,33200,33650,33000,33100,528757,38.61
2018-06-11,32700,32800,32150,32600,774101,38.61
2018-06-12,32750,33750,32700,32850,883302,38.62
2018-06-14,32900,33200,32000,32250,1287966,38.66
2018-06-15,32650,32650,32100,32200,973900,38.6
2018-06-18,32400,32650,31800,32000,943066,38.67
2018-06-19,31750,32450,31650,31700,1333798,38.8
2018-06-20,31700,31800,31150,31500,961979,38.81
2018-06-21,31400,31550,30600,30800,1446930,38.86
2018-06-22,30450,31300,30450,31300,807862,38.85
2018-06-25,31200,31550,30750,31450,716331,38.85
2018-06-26,31250,32000,31050,31950,889527,38.88
2018-06-27,31750,32050,30850,31000,892836,38.91
2018-06-28,30700,30800,30550,30700,753413,38.88
2018-06-29,30750,30900,30550,30850,629008,38.92
2018-07-02,30850,31100,30650,30800,886262,39.0
2018-07-03,30850,31200,30800,30950,763678,39.03
2018-07-04,30550,30700,29450,29550,1614173,39.08
2018-07-05,29550,29850,29500,29700,855468,39.14
2018-07-06,30100,31250,30050,31050,1366055,39.19
2018-07-09,30900,31400,30800,31400,579067,39.21
2018-07-10,31100,31350,31000,31100,594046,39.25
2018-07-11,30800,31200,30600,30900,642802,39.29
2018-07-12,31350,31850,31000,31350,1177320,39.31
2018-07-13,31350,31700,31250,31450,597254,39.35
2018-07-16,31100,32450,31100,31950,750886,39.36
2018-07-17,31850,32400,31850,32400,923642,39.4
2018-07-18,32250,32450,31600,31600,557572,39.43
2018-07-19,31600,32350,31600,31900,658848,39.47
2018-07-20,31800,32550,31400,32200,648184,39.48
2018-07-23,32250,32850,32200,32500,757274,39.49
2018-07-24,32500,32500,31450,31800,1057229,39.45
2018-07-25,31500,32300,31500,32200,723368,39.45
2018-07-26,32600,32700,31800,31850,697126,39.46
2018-07-27,32350,32700,31800,31950,637245,39.47
2018-07-30,31650,32000,31550,31700,411187,39.45
2018-07-31,31800,31950,31500,31700,636196,39.46
2018-08-01,31650,31950,31500,31750,392523,39.46
2018-08-02,31650,32000,31000,31050,442787,39.47
2018-08-03,31300,31350,30950,31000,498014,39.47
2018-08-06,31000,31900,31000,31600,422009,39.49
2018-08-07,31350,31950,31350,31850,605808,39.46
2018-08-08,31700,32250,31700,32150,486438,39.53
2018-08-09,32050,32050,31350,32050,823101,39.51
2018-08-10,32000,32500,31800,32250,495175,39.55
2018-08-13,32250,32550,31850,32300,647050,39.57
2018-08-14,32400,32450,31500,31500,751339,39.55
2018-08-16,31800,32400,31600,32400,907383,39.62
2018-08-17,32100,32250,31900,32100,411850,39.65
2018-08-20,32450,32500,31950,32300,538833,39.67
2018-08-21,32300,32550,32000,32250,866035,39.71
2018-08-22,32000,32200,31850,32050,673645,39.73
2018-08-23,31900,32100,31400,31650,723171,39.76
2018-08-24,31450,31650,31100,31250,661605,39.75
2018-08-27,31300,31650,31250,31500,459652,39.75
