date,open,high,low,close,volume,foreign_ownership_ratio
2017-11-06,91700,94500,91700,93200,1470396,32.09
2017-11-07,92900,93500,91000,91300,1081425,32.1
2017-11-08,91000,92500,90700,92400,740499,32.26
2017-11-09,92800,97000,92700,96000,2106195,32.6
2017-11-10,96000,96400,93900,94400,1074369,32.54
2017-11-13,94400,95200,92400,93000,877548,32.54
2017-11-14,92500,93000,90300,91500,1235545,32.49
2017-11-15,92100,92200,90600,91300,850027,32.55
2017-11-16,91300,92900,90100,92200,884980,32.63
2017-11-17,93100,93800,92200,92600,750975,32.71
2017-11-20,93000,93700,92200,92200,617288,32.74
2017-11-21,92300,93000,90900,92900,705381,32.82
2017-11-22,92500,96800,92500,95900,1671226,33.0
2017-11-23,96000,96700,94100,94100,745586,32.97
2017-11-24,93600,94400,93000,93400,404062,32.95
2017-11-27,93500,94400,92100,92200,663809,32.83
2017-11-28,92500,93300,91200,91800,608339,32.85
2017-11-29,92500,92800,90600,91400,679015,32.91
2017-11-30,91300,92000,89500,90000,898094,32.99
2017-12-01,90600,93900,90500,93500,840847,33.16
2017-12-04,93600,94400,92500,94400,551331,33.24
2017-12-05,93900,94800,93200,94300,458094,33.26
2017-12-06,94100,96500,93600,93600,862910,33.32
2017-12-07,94500,96500,94000,96200,1287867,33.58
2017-12-08,96000,97200,94200,94500,794868,33.6
2017-12-11,95900,96800,94800,96700,786713,33.6
2017-12-12,96000,98700,96000,98000,1318613,33.54
2017-12-13,98000,98300,96900,97900,723184,33.5
2017-12-14,97900,104000,97900,101500,2495201,33.81
2017-12-15,103000,106000,102500,105500,1496469,33.92
2017-12-18,106500,106500,103000,104000,716415,33.84
2017-12-19,104500,106000,102500,103500,825856,33.86
2017-12-20,104000,104500,101500,103000,587992,33.8
2017-12-21,102500,103000,98400,99300,1115976,33.76
2017-12-22,100500,101500,99400,100000,591818,33.76
2017-12-26,101500,102500,99200,99200,934572,33.78
2017-12-27,101500,107000,101000,107000,1187463,33.7
2017-12-28,107000,109500,105000,106000,822274,33.56
2018-01-02,106500,111000,105500,109500,948226,33.67
2018-01-03,109500,110500,107500,109500,627983,33.66
2018-01-04,110500,111000,105000,106000,977691,33.6
2018-01-05,106000,111500,106000,111000,883832,33.71
2018-01-08,113500,114000,103500,105000,2480029,33.6
2018-01-09,105000,110000,105000,109000,1387659,33.65
2018-01-10,109000,111500,107500,109000,909012,33.64
2018-01-11,110000,111000,108500,110500,791790,33.69
2018-01-12,110500,111500,107000,109500,823474,33.66
2018-01-15,109500,110000,106000,107000,695438,33.66
2018-01-16,106500,108500,105000,108000,555065,33.64
2018-01-17,108500,113000,108000,110500,815085,33.65
2018-01-18,112000,112000,107500,107500,503773,33.59
2018-01-19,107000,109500,106500,107500,533503,33.66
2018-01-22,108500,109000,106500,109000,469543,33.73
2018-01-23,107500,110000,103500,109500,1166939,33.84
2018-01-24,107500,108500,102000,102500,1406328,33.77
2018-01-25,102500,104500,101000,103500,899675,33.87
2018-01-26,104500,105500,102500,103000,777285,33.83
2018-01-29,103000,104000,101000,102000,1031365,33.85
2018-01-30,101500,103000,100500,101000,735284,33.83
2018-01-31,100500,103000,100000,102500,804156,33.88
2018-02-01,103000,104000,101000,103500,860002,33.93
2018-02-02,103000,103500,99900,101000,975164,33.98
2018-02-05,99400,99600,97200,97700,745562,34.01
2018-02-06,94900,96700,93400,96100,1094871,34.03
2018-02-07,98000,100500,96000,96500,1082264,34.02
2018-02-08,97200,99700,97100,99300,813467,34.05
2018-02-09,96500,98200,96200,96300,645790,34.02
2018-02-12,97300,98300,96400,96700,390757,34.0
2018-02-13,97400,101000,96500,99200,782907,34.06
2018-02-14,100000,101000,96900,97200,570366,33.97
2018-02-19,99400,103000,98900,102500,893618,34.11
2018-02-20,102500,104500,101500,104000,632252,34.22
2018-02-21,103500,104000,100000,101000,895703,34.15
2018-02-22,101500,103000,99200,99800,572286,34.14
2018-02-23,100000,102000,99000,102000,502137,34.18
2018-02-26,103000,103000,100500,102000,480011,34.19
2018-02-27,103000,103500,100500,100500,386397,34.18
2018-02-28,100000,102500,99900,99900,508365,34.18
2018-03-02,99400,101500,98000,101000,499607,34.2
2018-03-05,101500,104500,101500,103500,866063,34.33
2018-03-06,105000,106000,102500,106000,813711,34.44
2018-03-07,106500,109000,105000,107000,1125599,34.41
2018-03-08,108500,109000,105500,107000,911403,34.47
2018-03-09,109000,110500,108000,109000,830465,34.49
2018-03-12,110500,111000,108500,109500,573289,34.55
2018-03-13,110500,114000,109500,113500,1151725,34.7
2018-03-14,112500,114000,111000,113000,754011,34.68
2018-03-15,113500,113500,109000,111000,753489,34.69
2018-03-16,111000,111500,109000,110500,639540,34.72
2018-03-19,110500,112500,110000,111000,302806,34.75
2018-03-20,110000,111000,109000,110000,488409,34.73
2018-03-21,109500,112500,109500,112500,575722,34.75
2018-03-22,112500,114500,111000,111500,608489,34.74
2018-03-23,108500,110000,106000,106500,696815,34.71
2018-03-26,106500,110500,106500,109000,730771,34.78
2018-03-27,111500,113000,111000,111500,904837,34.71
2018-03-28,111000,111000,108500,109000,590380,34.73
2018-03-29,109500,110000,107500,109000,561254,34.66
2018-03-30,110500,111000,109500,109500,433535,34.63
2018-04-02,110000,112500,110000,110500,340315,34.65
2018-04-03,109500,112000,109000,110500,377188,34.66
2018-04-04,110500,111000,104500,104500,909945,34.63
2018-04-05,106000,107500,104500,105000,644490,34.69
2018-04-06,105500,111500,105000,111000,1519548,34.69
2018-04-09,111500,112500,108500,109500,727354,34.67
2018-04-10,109000,109000,105500,107000,958899,34.6
2018-04-11,107500,108000,105500,107000,533827,34.6
2018-04-12,106500,108000,105500,106500,861133,34.63
2018-04-13,108000,108500,106000,106500,517401,34.62
2018-04-16,106500,107000,104000,104500,519056,34.59
2018-04-17,105000,107000,104000,105000,473722,34.61
2018-04-18,106500,107000,104000,104000,561642,34.57
2018-04-19,105000,107000,104500,106000,726517,34.63
2018-04-20,105500,111000,105500,109000,1238083,34.69
2018-04-23,110500,111000,103500,104500,1135766,34.57
2018-04-24,105000,105500,101000,102000,868864,34.52
2018-04-25,101500,101500,99100,100000,932572,34.51
2018-04-26,101000,103500,99900,101000,835327,34.51
2018-04-27,103500,104500,101000,101500,721921,34.62
2018-04-30,102500,103500,102000,102000,575630,34.7
2018-05-02,102500,103000,100000,101500,767053,34.73
2018-05-03,102000,103000,101000,103000,625844,34.81
2018-05-04,103000,103000,98700,99000,972728,34.73
2018-05-08,100000,101000,94700,94900,1398768,34.78
2018-05-09,95100,95800,93500,95300,863912,34.84
2018-05-10,95000,97500,94700,95200,751327,34.88
2018-05-11,95600,98600,95600,97700,758454,34.91
2018-05-14,99500,100500,97200,97500,829383,34.87
2018-05-15,97100,97500,95200,96600,814411,34.89
2018-05-16,96300,97500,96100,96900,430070,34.94
2018-05-17,97200,98900,97000,98000,602962,34.97
2018-05-18,98100,98700,97000,98000,473681,35.05
2018-05-21,98000,98800,96900,98700,556964,35.17
2018-05-23,98200,99300,98100,98700,615723,35.19
2018-05-24,98800,100500,97300,98000,652598,35.24
2018-05-25,97900,98700,96600,96700,523804,35.21
2018-05-28,96500,97600,95300,95500,519213,35.22
2018-05-29,96200,96700,95500,96100,403665,35.25
2018-05-30,96200,98300,95800,96100,733711,35.28
2018-05-31,97600,97600,92000,92600,1461934,35.16
2018-06-01,92500,92500,87800,88200,2401034,35.26
2018-06-04,88600,89700,88300,89000,795419,35.35
2018-06-05,89400,90800,89200,90400,736301,35.45
2018-06-07,91000,91800,89600,90600,706966,35.47
2018-06-08,90300,91300,89700,89900,488599,35.51
2018-06-11,90100,90300,88600,89000,705279,35.61
2018-06-12,89200,91400,89200,90000,602030,35.68
2018-06-14,91400,94100,91000,93600,1444370,35.75
2018-06-15,94500,94500,90800,90900,990542,35.73
2018-06-18,91000,92400,88500,89200,767776,35.76
2018-06-19,88200,89900,85100,85200,1012856,35.73
2018-06-20,85100,87400,85000,86200,645081,35.75
2018-06-21,86300,87200,82000,82000,1395643,35.73
2018-06-22,81300,83100,81100,82300,751430,35.76
2018-06-25,82300,85000,81800,85000,636705,35.8
2018-06-26,84300,84700,82500,83900,537279,35.76
2018-06-27,84000,85300,83300,83700,507804,35.8
2018-06-28,82900,83300,80800,80900,715235,35.75
2018-06-29,81200,83100,80800,83000,621098,35.78
2018-07-02,83100,83100,79500,79700,682443,35.72
2018-07-03,80200,80900,79100,79900,530738,35.77
2018-07-04,79500,80300,77400,77700,587475,35.76
2018-07-05,77000,78800,76000,77800,706939,35.78
2018-07-06,77100,78300,73500,75700,1722781,35.72
2018-07-09,75100,78100,75100,77700,799335,35.76
2018-07-10,77700,79300,77400,78200,712585,35.7
2018-07-11,78400,78400,75800,76600,759985,35.65
2018-07-12,76400,76400,75100,75200,946355,35.64
2018-07-13,75900,77800,75900,77600,935008,35.63
2018-07-16,77600,78200,76400,76400,553500,35.55
2018-07-17,76100,79700,75200,78800,1323914,35.49
2018-07-18,78600,82200,78600,80700,1191864,35.44
2018-07-19,81000,83100,80000,82300,1164716,35.33
2018-07-20,82100,83100,81000,81000,829497,35.15
2018-07-23,80900,81200,78100,78400,739344,35.12
2018-07-24,78200,81700,76800,81000,991504,35.08
2018-07-25,80500,82400,79800,80800,772980,35.03
2018-07-26,81400,82200,80300,81800,725896,34.93
2018-07-27,80300,80400,75800,76000,2544391,34.14
2018-07-30,76300,76400,74800,75200,997710,34.08
2018-07-31,75400,75600,74800,74800,725430,34.02
2018-08-01,75500,76200,75000,75300,761449,33.97
2018-08-02,75100,76100,74800,75100,616998,33.92
2018-08-03,75400,75700,74400,75200,582491,33.91
2018-08-06,75400,75900,74200,74400,685629,33.83
2018-08-07,75000,75500,74100,75100,723231,33.83
2018-08-08,75400,77300,75400,75900,1286104,33.72
2018-08-09,76400,80500,76000,80400,2132947,33.98
2018-08-10,80000,80700,78700,79000,961866,33.87
2018-08-13,78200,78400,75800,76300,840750,33.77
2018-08-14,76100,76200,70900,73600,2397515,33.24
2018-08-16,72500,73900,71300,73300,920959,33.17
2018-08-17,74100,74100,72400,72400,849229,33.02
2018-08-20,72800,73500,71900,72200,670001,32.93
2018-08-21,72300,73500,70800,73400,1404794,32.76
2018-08-22,73800,75600,73200,73200,1110406,32.74
2018-08-23,73600,74600,72700,74600,879090,32.71
2018-08-24,74100,75200,73400,74700,815946,32.66
2018-08-27,74400,75200,73700,74300,863531,32.57
2018-08-28,75100,75800,73600,73700,903687,32.47
