date,open,high,low,close,volume,foreign_ownership_ratio
2016-12-26,46100,46500,45900,46350,1116725,31.32
2016-12-27,46550,47100,46400,47000,1991531,31.3
2016-12-28,45400,45450,44900,45050,1870429,31.28
2016-12-29,44950,45050,44050,44050,1376653,31.28
2017-01-02,44200,44600,43850,43900,745355,31.29
2017-01-03,43900,44150,43800,44100,799544,31.32
2017-01-04,44450,44600,43700,43900,1562907,31.31
2017-01-05,44100,44300,43800,44250,809945,31.33
2017-01-06,44250,44300,43900,44150,1365466,31.34
2017-01-09,43950,44050,43050,43150,2211245,31.35
2017-01-10,42900,42950,41900,42250,2767706,31.36
2017-01-11,42250,43200,42250,43200,1853874,31.4
2017-01-12,43050,44200,43050,43850,1604990,31.44
2017-01-13,43800,44650,43550,44600,1513487,31.52
2017-01-16,44650,44800,43800,44400,1067529,31.52
2017-01-17,44100,44450,43900,44150,602148,31.51
2017-01-18,43950,44050,43400,43600,1260376,31.49
2017-01-19,43600,43850,43050,43350,1016282,31.53
2017-01-20,43250,43800,43050,43250,808212,31.54
2017-01-23,43250,43400,42650,42900,1257676,31.52
2017-01-24,42900,43900,42750,43750,1152617,31.53
2017-01-25,43900,44000,43150,43600,1106661,31.55
2017-01-26,43600,43600,43150,43250,1045547,31.56
2017-01-31,42950,43000,42450,42450,1118324,31.49
2017-02-01,42550,43000,42450,42450,1223714,31.45
2017-02-02,42500,42600,42000,42050,1501650,31.44
2017-02-03,42050,42500,41950,41950,1213364,31.4
2017-02-06,41900,42600,40050,41350,2368848,31.33
2017-02-07,40550,41900,40550,41300,1561450,31.28
2017-02-08,41350,41350,40350,40600,1834378,31.19
2017-02-09,40700,40950,40350,40350,1340311,31.18
2017-02-10,40650,41600,40400,41300,1357216,31.18
2017-02-13,41550,41800,41050,41800,925406,31.19
2017-02-14,41550,41600,41000,41150,1544097,31.14
2017-02-15,41150,41250,40800,40900,1140620,31.09
2017-02-16,40900,41000,40350,40450,1429471,31.02
2017-02-17,40500,40900,40450,40600,1334587,31.01
2017-02-20,40900,43050,40850,43050,3577876,31.11
2017-02-21,43350,43400,42600,43000,1931448,31.12
2017-02-22,43000,43900,43000,43200,1621272,31.12
2017-02-23,43200,43500,42750,43350,1195574,31.12
2017-02-24,43350,43800,43050,43550,1601550,31.1
2017-02-27,43850,44600,43550,44100,1869271,31.1
2017-02-28,44050,44100,43200,43600,1625744,31.1
2017-03-02,43500,43850,42800,43150,1853680,31.09
2017-03-03,42900,43050,42500,42950,1166862,31.09
2017-03-06,42750,43200,42500,42500,1144649,31.1
2017-03-07,42400,42500,41800,42050,1141205,31.07
2017-03-08,42000,42050,41100,41550,1825575,31.0
2017-03-09,41600,42300,41500,41500,1297051,31.04
2017-03-10,41700,41750,41050,41600,1146879,31.0
2017-03-13,42100,43350,41700,42800,2146114,31.06
2017-03-14,43050,43250,42550,42850,1671363,31.09
2017-03-15,43050,43500,42950,43200,1716598,31.13
2017-03-16,43550,43800,43250,43700,1989711,31.15
2017-03-17,43800,45000,43750,44350,4890656,31.29
2017-03-20,44900,45950,44650,45600,3603549,31.47
2017-03-21,45800,46100,44800,45900,2993781,31.56
2017-03-22,45750,47450,45600,47200,3816522,31.71
2017-03-23,47600,49000,47500,48750,3832276,31.86
2017-03-24,48850,48900,47250,47450,3036174,31.85
2017-03-27,47300,48300,46250,47450,1873175,31.84
2017-03-28,47650,48300,46600,46700,1790280,31.84
2017-03-29,46650,47100,45900,46500,1694021,31.87
2017-03-30,46350,47150,46300,46600,1396017,31.91
2017-03-31,46650,47100,46100,46450,1399735,31.95
2017-04-03,46800,47050,46150,46700,926522,31.99
2017-04-04,46600,46650,45600,45700,1473856,32.01
2017-04-05,46000,46300,45400,46100,997813,32.03
2017-04-06,46250,46500,45500,45650,960535,32.02
2017-04-07,45750,45850,44700,45050,1599830,32.05
2017-04-10,44700,44750,44350,44550,1383844,32.1
2017-04-11,44600,44900,44000,44900,1619753,32.15
2017-04-12,44850,44900,44100,44550,1654192,32.17
2017-04-13,44550,45450,44300,45400,1845419,32.19
2017-04-14,45250,45250,44500,44650,629408,32.16
2017-04-17,44750,44900,44350,44900,723167,32.19
2017-04-18,45200,45750,45150,45300,1147697,32.21
2017-04-19,45200,45300,44400,44400,1339248,32.15
2017-04-20,44450,44550,44000,44250,1115705,32.14
2017-04-21,44350,44350,44000,44150,1040769,32.1
2017-04-24,44400,44750,44200,44300,690285,32.11
2017-04-25,44600,44850,44400,44450,901126,32.13
2017-04-26,44600,44850,44400,44700,1004697,32.15
2017-04-27,44850,45900,44750,45650,2116343,32.19
2017-04-28,45350,45600,44700,45350,1238523,32.19
2017-05-02,45350,45700,44700,44750,1205667,32.14
2017-05-04,44500,44700,44300,44450,986527,32.12
2017-05-08,44650,45850,44600,45800,2214626,32.17
2017-05-10,45000,45150,42850,43150,5973723,31.92
2017-05-11,43150,43700,42600,43050,3018545,31.89
2017-05-12,43300,43750,43250,43250,1367206,31.9
2017-05-15,43200,43450,43100,43200,1015104,31.9
2017-05-16,43050,43100,41700,41950,3435578,31.87
2017-05-17,41500,42750,41100,42750,3557283,31.91
2017-05-18,42350,42550,42000,42000,1520035,31.88
2017-05-19,41800,42400,41500,42250,1608316,31.86
2017-05-22,42100,42300,41800,42000,1673836,31.87
2017-05-23,41800,42500,41450,42150,1717592,31.83
2017-05-24,42100,42750,42100,42600,1278584,31.78
2017-05-25,42650,42900,42350,42600,1599245,31.73
2017-05-26,42450,42650,42300,42450,1555169,31.67
2017-05-29,42450,42600,42050,42100,1170701,31.65
2017-05-30,42200,42250,41850,42250,1050948,31.63
2017-05-31,42100,42800,42000,42700,2191414,31.61
2017-06-01,43200,44200,43100,44000,3892744,31.65
2017-06-02,44300,44450,43300,43450,2558748,31.56
2017-06-05,42700,43400,42700,43000,1224660,31.57
2017-06-07,42800,43650,42800,43000,1661001,31.54
2017-06-08,43700,43700,42850,43600,1837743,31.6
2017-06-09,43600,43700,43200,43650,1668967,31.62
2017-06-12,43500,44100,43450,44000,1761176,31.64
2017-06-13,44000,44000,43550,43650,971880,31.61
2017-06-14,43400,43450,42700,42850,2392986,31.42
2017-06-15,42750,43400,42750,43200,1113641,31.43
2017-06-16,43300,43400,42950,43400,1019665,31.44
2017-06-19,43150,43300,41950,42050,2089982,31.42
2017-06-20,41800,41950,41200,41200,2283038,31.36
2017-06-21,41450,41950,41450,41750,1353553,31.39
2017-06-22,42000,42200,41800,42100,837904,31.38
2017-06-23,42200,42400,41850,42350,1024976,31.36
2017-06-26,42350,42450,42100,42150,435998,31.36
2017-06-27,41500,41700,41300,41550,1458922,31.3
2017-06-28,40850,40900,40350,40800,1871286,31.27
2017-06-29,40900,41000,40700,40850,905372,31.26
2017-06-30,40600,41150,40600,40800,874872,31.27
2017-07-03,40700,40950,40500,40700,940081,31.23
2017-07-04,40800,41700,40800,41300,1396797,31.22
2017-07-05,41200,42200,41150,42000,1627970,31.27
2017-07-06,42000,42350,42000,42100,1103127,31.31
2017-07-07,42100,42500,42000,42500,1290722,31.33
2017-07-10,42650,42800,41600,41800,1148127,31.3
2017-07-11,42200,42600,42000,42500,1216486,31.36
2017-07-12,42500,42700,41900,42050,765084,31.39
2017-07-13,42350,42500,41700,41800,899060,31.41
2017-07-14,42100,42300,41350,41950,872859,31.45
2017-07-17,42150,42450,41750,42400,786109,31.48
2017-07-18,42500,42750,42350,42650,820866,31.5
2017-07-19,42800,42950,42450,42850,742006,31.5
2017-07-20,43400,44250,43150,44250,2801503,31.67
2017-07-21,45100,45500,44850,45500,3519253,31.94
2017-07-24,45600,45600,44500,45450,1858274,32.0
2017-07-25,45500,45500,44600,45350,1751578,32.06
2017-07-26,45350,45500,44950,45150,1116469,32.08
2017-07-27,45300,45700,45050,45200,1034423,32.07
2017-07-28,45000,45300,44250,44950,1564648,32.09
2017-07-31,44550,45050,44100,44550,1538985,32.13
2017-08-01,44400,45100,44400,44900,966639,32.14
2017-08-02,44700,44750,44150,44200,1060088,32.14
2017-08-03,44050,44200,43500,44200,1117000,32.15
2017-08-04,44050,44500,44000,44450,742616,32.16
2017-08-07,44550,44650,43900,44050,833653,32.16
2017-08-08,43250,44750,42900,44550,1897136,32.25
2017-08-09,44600,44650,43950,44150,782834,32.23
2017-08-10,43800,44450,43600,44450,1115808,32.22
2017-08-11,43700,44100,43550,43850,825664,32.21
2017-08-14,43850,43900,43300,43500,651274,32.2
2017-08-16,43650,44450,43600,43950,759243,32.21
2017-08-17,43700,44450,43600,44300,1074702,32.26
2017-08-18,44250,45000,44100,44850,1464955,32.33
2017-08-21,44900,44950,44050,44200,486898,32.33
2017-08-22,44400,44500,43700,43800,698039,32.32
2017-08-23,43850,44150,43700,44000,607414,32.35
2017-08-24,44150,44200,43500,43950,815955,32.35
2017-08-25,44000,44250,43750,44250,475125,32.35
2017-08-28,44200,44450,43850,44350,483858,32.34
2017-08-29,44050,44300,43600,43850,692828,32.31
2017-08-30,43750,44100,43600,43950,670670,32.3
2017-08-31,43550,43650,42900,42900,1454846,32.23
2017-09-01,43150,43400,42750,43100,580447,32.24
2017-09-04,42400,43200,42350,42550,682389,32.22
2017-09-05,42650,42850,42300,42350,676284,32.2
2017-09-06,42050,42250,41700,41800,754495,32.16
2017-09-07,41700,42150,41700,41750,794544,32.13
2017-09-08,41800,41850,41150,41200,1047486,32.11
2017-09-11,41250,41400,40850,40950,959536,32.06
2017-09-12,40900,41300,40800,41050,786127,32.03
2017-09-13,41100,41200,40400,40850,1047636,32.0
2017-09-14,40650,41050,40500,41050,1037179,32.0
2017-09-15,40650,41200,40600,41200,1038058,31.99
2017-09-18,41300,41850,41100,41150,992033,31.95
2017-09-19,40850,40950,40100,40150,2322046,31.75
2017-09-20,40100,40150,39100,39350,2067995,31.67
2017-09-21,39400,39800,39200,39250,1010946,31.65
2017-09-22,39400,39650,39100,39150,1019310,31.63
2017-09-25,39100,39150,38000,38400,1626009,31.64
2017-09-26,38000,38650,37950,38500,1249960,31.61
2017-09-27,38500,38650,38050,38200,844429,31.6
2017-09-28,38000,38400,37900,38350,881927,31.61
2017-09-29,38350,39000,38100,39000,800410,31.63
2017-10-10,39400,39450,37950,38100,2278109,31.54
2017-10-11,38100,38100,37000,37350,2548956,31.42
2017-10-12,37350,38100,37200,37800,2055237,31.47
2017-10-13,38200,39200,38200,39100,2132247,31.42
2017-10-16,39250,39700,38500,39700,1473633,31.39
2017-10-17,39800,40200,38650,39800,1598361,31.36
2017-10-18,39400,39950,39250,39600,936430,31.36
2017-10-19,39650,41000,39600,40850,2415983,31.41
2017-10-20,41050,43150,39850,41100,6466790,31.41
2017-10-23,41800,41900,40100,40400,2027001,31.43
2017-10-24,40450,40750,39950,40250,1064030,31.48
2017-10-25,40050,40050,39000,40000,2001896,31.54
2017-10-26,39650,40050,39100,39150,1389309,31.53
2017-10-27,39150,39750,38750,38850,1395174,31.47
2017-10-30,39000,39300,38700,38900,994030,31.49
2017-10-31,39000,39350,38700,39200,1159244,31.5
2017-11-01,38700,39000,38300,38550,1560555,31.47
2017-11-02,38550,38700,38250,38350,911246,31.47
2017-11-03,38500,39250,38400,39150,1143908,31.48
2017-11-06,39150,39200,38500,38700,915205,31.46
2017-11-07,38400,38600,38100,38250,1156593,31.42
2017-11-08,38300,38750,38200,38500,1323803,31.42
2017-11-09,38450,38700,38250,38250,1089869,31.38
2017-11-10,38550,38850,38300,38600,969023,31.34
2017-11-13,38400,38600,38150,38250,931757,31.31
2017-11-14,38100,38200,37650,37950,1179009,31.27
2017-11-15,37950,38250,37550,37900,915827,31.26
2017-11-16,37900,38000,37700,37800,782466,31.26
2017-11-17,37700,38150,37350,37850,785557,31.28
2017-11-20,37800,37850,37300,37450,1077447,31.28
2017-11-21,37450,37700,37250,37550,720790,31.26
2017-11-22,37550,37900,37350,37500,801898,31.25
2017-11-23,37150,37600,37150,37500,513113,31.24
2017-11-24,37550,38150,37550,38050,768128,31.24
2017-11-27,38150,38450,38100,38250,736802,31.23
2017-11-28,38250,38500,38100,38300,710633,31.21
2017-11-29,38100,38200,37800,37900,741974,31.17
2017-11-30,37950,38000,37500,37500,1427341,31.15
2017-12-01,37550,38000,37300,37950,807015,31.15
2017-12-04,37600,37950,37600,37850,641684,31.15
2017-12-05,37800,38800,37800,38800,1859540,31.12
2017-12-06,38800,38850,38300,38450,997178,31.08
2017-12-07,39250,39500,38750,38850,1739602,31.04
2017-12-08,38850,38900,37650,38000,1503814,30.96
2017-12-11,37900,38000,37650,37900,772326,30.92
2017-12-12,38200,38200,37800,38100,716339,30.9
2017-12-13,37950,38450,37800,38450,874779,30.87
2017-12-14,38550,39400,38450,38700,2670541,30.95
2017-12-15,39000,39200,38650,39000,2363282,30.93
2017-12-18,38800,39300,38800,39200,819194,30.91
2017-12-19,39200,39350,38800,38950,776160,30.9
2017-12-20,38800,39450,38650,39250,1076333,30.87
2017-12-21,39250,39350,38450,38700,1276728,30.82
2017-12-22,38600,38850,38550,38750,898070,30.8
2017-12-26,38850,39250,38800,39100,1477510,30.79
2017-12-27,38200,38500,38050,38400,891828,30.8
2017-12-28,38300,38350,38000,38150,782254,30.82
2018-01-02,37800,38050,37450,37750,1122223,30.81
2018-01-03,37600,37950,37300,37550,1101038,30.83
2018-01-04,37550,37550,37000,37200,1448500,30.81
2018-01-05,37200,37350,37000,37200,937524,30.8
2018-01-08,37300,37450,37100,37300,1052068,30.84
2018-01-09,37100,37300,37000,37300,1308829,30.79
2018-01-10,37200,37500,37100,37400,894970,30.8
2018-01-11,37200,37250,36650,36700,1866497,30.76
2018-01-12,36850,37150,36450,36450,1492378,30.73
2018-01-15,36450,36950,36150,36200,1151673,30.7
2018-01-16,36250,36600,36200,36300,904854,30.7
2018-01-17,36350,36550,36200,36300,1001471,30.7
2018-01-18,36250,36300,35300,35650,2530548,30.57
2018-01-19,35500,35500,35000,35250,1781308,30.56
2018-01-22,35050,35550,34600,34650,1759320,30.48
2018-01-23,34500,35250,34500,35050,1554899,30.48
2018-01-24,35100,35450,35050,35400,1042023,30.47
2018-01-25,35400,35750,35250,35550,1301963,30.48
2018-01-26,35600,36150,35550,36050,1244986,30.49
2018-01-29,36150,36500,36100,36200,1132625,30.52
2018-01-30,36200,36300,35800,35900,1311558,30.56
2018-01-31,35900,35900,35200,35750,1734984,30.58
2018-02-01,35750,36150,35700,36000,1196594,30.64
2018-02-02,35900,35950,35500,35650,1340996,30.64
2018-02-05,35400,36400,35300,36100,2124043,30.68
2018-02-06,35550,35900,35400,35550,1388258,30.66
2018-02-07,35650,35800,35300,35550,1210460,30.69
2018-02-08,35500,35600,34800,34800,1565567,30.63
2018-02-09,34950,35000,34350,34400,1306484,30.65
2018-02-12,34300,34600,34050,34050,841502,30.66
2018-02-13,34050,34150,33300,33500,1532717,30.65
2018-02-14,32550,33200,32400,33100,2056241,30.66
2018-02-19,33100,33250,32850,33100,1033062,30.7
2018-02-20,33100,34050,33100,33800,1147615,30.73
2018-02-21,33900,33950,33350,33750,1437989,30.71
2018-02-22,33550,33600,33100,33250,1067830,30.67
2018-02-23,33400,33800,33300,33700,876146,30.65
2018-02-26,33650,33900,33600,33800,1542759,30.58
2018-02-27,33900,33900,33350,33350,903283,30.53
2018-02-28,33100,33200,32800,33100,1164911,30.52
2018-03-02,33100,33400,32600,32900,1421726,30.54
2018-03-05,32700,32850,32500,32500,832745,30.54
2018-03-06,32550,32550,31850,31950,1416320,30.5
2018-03-07,31950,32150,31550,31650,1638255,30.5
2018-03-08,31550,31850,31500,31650,1575916,30.54
2018-03-09,31850,32700,31800,32500,1946210,30.53
2018-03-12,32600,33150,32600,33100,1150431,30.54
2018-03-13,32700,32950,32550,32850,832686,30.57
2018-03-14,32550,32850,32400,32700,610089,30.57
2018-03-15,32700,32700,32200,32350,948927,30.57
2018-03-16,32250,32400,31850,32050,1760603,30.53
2018-03-19,32050,32050,31750,31800,1003677,30.51
2018-03-20,31700,31950,31550,31650,1028597,30.46
2018-03-21,31600,31950,31550,31650,1046251,30.43
2018-03-22,31700,32250,31700,32000,1086369,30.42
2018-03-23,31700,31800,31200,31350,1302713,30.39
2018-03-26,31200,31350,30600,30850,1183474,30.37
2018-03-27,30950,31350,30900,31150,811219,30.37
2018-03-28,30900,31950,30900,31800,1000874,30.37
2018-03-29,31650,33050,31300,32900,2162542,30.33
2018-03-30,33000,33400,32750,32850,1384829,30.29
2018-04-02,32850,33500,32800,33250,1147437,30.25
2018-04-03,33200,35350,33000,34950,4540936,30.22
2018-04-04,35100,36000,34850,34850,3693600,30.16
2018-04-05,34750,35100,33950,34500,1844435,30.13
2018-04-06,34550,34600,33850,34050,1328081,30.12
2018-04-09,34050,34950,34050,34500,1201496,30.1
2018-04-10,34100,35050,34100,34700,1225383,30.06
2018-04-11,34200,35050,34100,34450,1118386,30.06
2018-04-12,34350,34600,33950,34200,945133,30.06
2018-04-13,34100,34700,33850,34500,949702,30.06
2018-04-16,34300,34300,33400,33750,1216578,30.03
2018-04-17,33750,34950,33700,34550,1774887,29.99
2018-04-18,34450,34950,34300,34700,1050284,29.95
2018-04-19,34750,35250,34400,34700,1737127,29.85
2018-04-20,34800,36050,34800,35800,2650607,29.86
2018-04-23,36100,37600,36050,36700,5410104,29.81
2018-04-24,36800,37300,36300,36950,1660470,29.82
2018-04-25,36700,36750,36050,36250,1168907,29.78
2018-04-26,36150,36200,35100,35450,1832575,29.76
2018-04-27,35500,36750,35450,36450,1950741,29.76
2018-04-30,37500,37750,36650,37450,2832553,29.77
2018-05-02,37700,38300,37000,37750,2771294,29.76
2018-05-03,37700,38200,37200,37400,1662254,29.78
2018-05-04,37100,37700,36650,37350,1182028,29.8
2018-05-08,36950,37350,36500,36750,1181573,29.81
2018-05-09,36300,36300,35550,35700,1691953,29.74
2018-05-10,35700,36200,35000,35900,1623420,29.73
2018-05-11,35800,36000,35300,35750,890376,29.7
2018-05-14,35950,37550,35950,37300,2129346,29.7
2018-05-15,36600,37600,36350,36950,1718825,29.71
2018-05-16,36550,36900,36100,36300,1023658,29.68
2018-05-17,36400,36950,36250,36250,862953,29.68
2018-05-18,36100,36200,35650,36200,683652,29.66
2018-05-21,35800,35950,35450,35700,907803,29.66
2018-05-23,35350,36350,35300,36000,1238308,29.73
2018-05-24,35950,36150,34900,35100,987949,29.7
2018-05-25,34650,34700,33800,34200,1581954,29.66
2018-05-28,35000,35450,34850,35000,1125952,29.65
2018-05-29,35050,35200,34300,34450,694657,29.65
2018-05-30,34050,34250,33500,33750,1310190,29.6
2018-05-31,33950,34000,33150,33150,2212841,29.53
2018-06-01,33150,33700,32900,32900,1463119,29.46
2018-06-04,32950,33250,32600,32900,1261428,29.41
2018-06-05,32800,33250,32700,32900,1143390,29.37
2018-06-07,32950,34300,32950,33950,2117004,29.3
2018-06-08,34000,34600,33950,34050,1213539,29.27
2018-06-11,34100,35550,33800,35100,1774938,29.21
2018-06-12,35250,36000,35050,35050,1499806,29.15
2018-06-14,34750,35400,34500,34550,1526346,29.13
2018-06-15,34500,35700,34500,35000,1732899,29.05
2018-06-18,34750,35300,34600,34750,1217619,29.0
2018-06-19,34600,35250,33500,33500,1654427,29.0
2018-06-20,33400,34050,33050,33150,1205019,28.97
2018-06-21,33100,33500,32650,32900,864088,28.99
2018-06-22,32900,35400,32850,34900,2668943,28.95
2018-06-25,34950,35650,34050,34600,1303115,28.88
2018-06-26,34600,35200,34250,34500,1245904,28.82
2018-06-27,33800,34050,32950,33050,2261762,28.87
2018-06-28,33000,33100,32000,32200,1667835,28.83
2018-06-29,32250,32300,31300,32000,2006542,28.85
2018-07-02,32000,32550,31300,32450,1871883,28.86
2018-07-03,32400,32550,31600,31700,1122962,28.79
2018-07-04,31500,32450,31300,32100,949731,28.75
2018-07-05,31900,32050,31400,31650,796844,28.72
2018-07-06,31450,31850,31400,31500,1181124,28.67
2018-07-09,31500,31550,30700,31100,1613817,28.61
2018-07-10,31050,31300,30900,31000,1357525,28.54
2018-07-11,30850,31200,30550,31000,1372919,28.51
2018-07-12,31050,31950,30750,31500,1818643,28.47
2018-07-13,31600,32100,31050,31200,1501358,28.41
2018-07-16,31350,31450,31000,31200,883269,28.38
2018-07-17,31350,32200,31350,31800,1673342,28.37
2018-07-18,31750,31900,30950,31150,1393365,28.34
2018-07-19,31200,31350,30800,30850,952857,28.33
2018-07-20,30900,31150,30600,31150,793479,28.33
2018-07-23,31550,32300,31550,32250,2387960,28.35
2018-07-24,32300,33400,32300,33150,2609423,28.38
2018-07-25,33150,33700,32850,33100,1695486,28.37
2018-07-26,33100,33150,32300,32900,1053716,28.4
2018-07-27,33000,33000,32000,32500,1274923,28.43
2018-07-30,32500,33100,32500,32900,650394,28.45
2018-07-31,33150,33300,32700,33300,995820,28.47
2018-08-01,32750,32750,32100,32350,1620093,28.54
2018-08-02,32200,32350,31550,31800,974710,28.58
2018-08-03,31600,32200,31450,31850,615463,28.57
2018-08-06,31500,31600,30850,31050,1859891,28.55
2018-08-07,30950,31100,30250,30450,2366249,28.43
2018-08-08,30500,30750,30300,30350,1628983,28.35
2018-08-09,30500,31200,30350,31200,1830921,28.35
2018-08-10,31050,31800,30800,31550,1642356,28.34
2018-08-13,31400,31400,30900,31150,957261,28.3
2018-08-14,30750,30750,30200,30350,1987025,28.25
2018-08-16,30350,30950,30350,30750,1079074,28.26
