date,open,high,low,close,volume,foreign_ownership_ratio
2016-10-28,134445,134899,131719,132174,176301,14.89
2016-10-31,130811,133536,130357,132174,150600,14.9
2016-11-01,130811,130811,124906,127178,303905,14.86
2016-11-02,125361,127631,123089,126724,216086,14.9
2016-11-03,126723,128085,123089,125816,225510,14.84
2016-11-04,125361,125814,123089,124453,156674,14.82
2016-11-07,126269,131265,125361,130357,178557,14.85
2016-11-08,131719,132628,129448,131720,152558,14.83
2016-11-09,131719,132628,121273,125361,420397,14.76
2016-11-10,128540,133536,128540,132628,302139,14.81
2016-11-11,131265,135353,128085,131720,250234,14.78
2016-11-14,131265,135353,128994,133991,192129,14.76
2016-11-15,134445,134899,131719,133083,141935,14.83
2016-11-16,148979,150796,138986,139442,1265581,14.94
2016-11-17,139895,144437,138533,143529,439802,14.94
2016-11-18,142166,143074,140350,142621,238680,14.99
2016-11-21,141712,143983,141257,141712,171071,15.02
2016-11-22,143074,143529,138986,140350,188009,15.0
2016-11-23,139441,141712,138986,141259,157044,15.04
2016-11-24,140803,140803,136262,138079,189329,15.0
2016-11-25,138078,138986,134898,135354,155767,15.01
2016-11-28,134445,136262,131265,133991,221122,15.03
2016-11-29,132628,133990,129902,129904,215141,15.06
2016-11-30,129902,131265,127631,128995,250870,15.1
2016-12-01,133081,137169,132173,136262,384857,15.14
2016-12-02,136262,139441,135353,138079,256333,15.15
2016-12-05,139895,139895,136716,136716,122554,15.16
2016-12-06,138078,139895,136262,139442,159631,15.16
2016-12-07,139441,139441,136262,136262,92535,15.16
2016-12-08,136716,139895,136716,139896,174084,15.15
2016-12-09,138986,139895,137624,138533,108491,15.0
2016-12-12,141712,144891,141257,142167,249632,15.04
2016-12-13,142620,143074,139895,143076,184247,15.01
2016-12-14,142620,143074,138533,139442,166747,15.03
2016-12-15,138533,139441,134899,138079,291630,15.08
2016-12-16,136716,138078,135807,135809,155726,15.09
2016-12-19,136716,137169,134899,135809,116653,15.07
2016-12-20,136262,138533,136262,136716,117177,15.09
2016-12-21,137624,138986,136716,137625,127089,15.12
2016-12-22,137624,138078,135353,135354,208392,14.97
2016-12-23,134445,135353,132628,134900,158504,14.99
2016-12-26,134899,135807,132173,132628,113854,14.79
2016-12-27,131719,133081,130811,131720,170290,14.83
2016-12-28,132173,135807,132173,133991,127374,14.84
2016-12-29,133081,133990,131719,132174,71084,14.85
2017-01-02,132628,134899,131719,133991,65983,14.85
2017-01-03,133990,135353,131265,131720,167539,14.96
2017-01-04,132628,132628,124906,125361,543478,15.0
2017-01-05,126269,128994,125814,126724,240287,15.05
2017-01-06,126723,127631,124906,127178,224570,15.13
2017-01-09,126269,128994,125361,126270,172413,15.16
2017-01-10,126269,128540,126269,126270,158482,15.34
2017-01-11,126723,130357,126269,128995,293047,15.32
2017-01-12,129448,130811,128540,129449,217187,15.34
2017-01-13,130357,130357,127178,128995,265914,15.31
2017-01-16,128994,129448,127631,128540,175916,15.33
2017-01-17,128994,132173,128540,129449,252805,15.26
2017-01-18,128994,129448,126269,128995,174233,15.25
2017-01-19,128994,129448,125814,127178,149314,15.21
2017-01-20,127178,129448,125814,126270,152089,15.2
2017-01-23,126723,128085,125814,125816,106176,15.21
2017-01-24,127178,127631,126269,126724,133342,15.21
2017-01-25,126723,128085,122635,122636,188502,15.21
2017-01-26,123089,125361,121727,123999,131641,15.21
2017-01-31,123544,123544,118093,120365,352759,15.11
2017-02-01,120364,126723,120364,126724,233800,15.13
2017-02-02,126723,129448,125361,127632,197140,15.14
2017-02-03,128085,128994,127178,127632,158391,15.13
2017-02-06,129902,130811,128085,130357,143629,15.11
2017-02-07,128994,130811,126269,130357,212209,15.1
2017-02-08,129902,131265,128994,131266,127348,15.15
2017-02-09,131719,133990,130357,133083,226837,15.15
2017-02-10,133081,133990,130811,133537,186090,15.09
2017-02-13,134445,136262,133081,134445,210924,15.03
2017-02-14,135353,135353,133536,133537,155807,15.01
2017-02-15,133990,134899,133081,134445,116109,15.01
2017-02-16,133990,134445,132173,133537,133767,15.01
2017-02-17,132173,134445,130357,131720,149990,14.98
2017-02-20,131265,135353,131265,134900,203106,14.97
2017-02-21,135353,140350,134899,140350,398700,15.05
2017-02-22,140803,144437,139441,142621,421939,15.14
2017-02-23,143529,143983,140350,142167,213616,15.16
2017-02-24,141712,142620,139895,141259,155355,15.16
2017-02-27,142166,144437,141712,142167,182994,15.14
2017-02-28,143529,151250,140803,149434,668880,15.34
2017-03-02,151705,154430,148070,150343,497929,15.39
2017-03-03,150796,153522,148525,152160,310735,15.38
2017-03-06,151705,153522,148979,150797,237057,15.33
2017-03-07,151250,155792,150796,155339,290510,15.45
2017-03-08,155792,156246,153522,153977,202574,15.49
2017-03-09,153522,153975,149888,151705,250767,15.53
2017-03-10,150341,152613,149887,151251,156589,15.57
2017-03-13,152613,153522,148525,152614,203970,15.63
2017-03-14,152613,153067,150341,150797,153461,15.61
2017-03-15,151250,151705,148525,151251,133813,15.83
2017-03-16,155792,162606,155338,161244,727126,15.93
2017-03-17,161697,162151,159880,161244,256703,15.88
2017-03-20,161697,163059,160334,163061,182252,15.62
2017-03-21,163059,163059,159880,159881,266145,15.72
2017-03-22,157609,160789,157155,158065,231803,15.75
2017-03-23,160789,163514,158063,161244,267666,15.74
2017-03-24,161697,162151,157155,158518,219189,15.67
2017-03-27,156246,157155,152613,155339,499286,15.68
2017-03-28,155338,158972,153067,153068,439453,15.59
2017-03-29,153067,156701,149888,149889,1735767,14.84
2017-03-30,0,0,0,149889,0,14.91
2017-03-31,0,0,0,149889,0,14.91
2017-04-03,0,0,0,149889,0,14.91
2017-04-04,0,0,0,149889,0,14.91
2017-04-05,0,0,0,149889,0,14.91
2017-04-06,0,0,0,149889,0,14.91
2017-04-07,0,0,0,149889,0,14.91
2017-04-10,0,0,0,149889,0,14.91
2017-04-11,0,0,0,149889,0,14.91
2017-04-12,0,0,0,149889,0,14.91
2017-04-13,0,0,0,149889,0,14.91
2017-04-14,0,0,0,149889,0,14.91
2017-04-17,0,0,0,149889,0,14.91
2017-04-18,0,0,0,149889,0,14.91
2017-04-19,0,0,0,149889,0,14.91
2017-04-20,0,0,0,149889,0,14.91
2017-04-21,0,0,0,149889,0,14.91
2017-04-24,0,0,0,149889,0,14.91
2017-04-25,0,0,0,149889,0,14.91
2017-04-26,0,0,0,149889,0,14.91
2017-04-27,0,0,0,149889,0,14.91
2017-04-28,0,0,0,149889,0,14.91
2017-05-02,0,0,0,149889,0,14.91
2017-05-04,0,0,0,149889,0,14.91
2017-05-08,0,0,0,149889,0,14.95
2017-05-10,149888,174233,149888,172324,4003517,18.17
2017-05-11,169459,173278,167550,167551,832833,18.61
2017-05-12,168505,169937,160390,161345,505489,18.58
2017-05-15,162299,163731,158958,162300,264184,18.58
2017-05-16,162299,163254,160867,161345,222227,18.61
2017-05-17,160867,165163,159912,163254,213942,18.52
2017-05-18,160867,160867,158003,158958,372125,17.91
2017-05-19,159435,162299,158958,159436,278507,17.96
2017-05-22,160390,160867,158480,159913,194351,17.88
2017-05-23,161344,168982,160390,165164,381617,17.84
2017-05-24,166595,166595,163731,164686,173003,17.78
2017-05-25,165641,171846,165163,170415,382229,17.72
2017-05-26,168982,172801,167550,170892,286869,17.72
2017-05-29,171369,171846,167550,168505,191173,17.69
2017-05-30,168982,170891,164686,167551,184150,17.68
2017-05-31,168505,168505,165163,165164,254834,17.59
2017-06-01,164686,171369,164209,170415,244069,17.66
2017-06-02,171846,171846,165163,166118,387030,17.5
2017-06-05,167550,168505,166118,166596,199589,17.49
2017-06-07,165163,166595,162777,164209,215667,17.48
2017-06-08,164686,168505,163731,168505,235511,17.48
2017-06-09,169459,169459,166118,168983,227014,17.61
2017-06-12,168505,171369,167073,168983,238204,17.72
2017-06-13,168505,176620,168505,176143,514888,17.87
2017-06-14,178052,179006,174710,178052,407042,17.93
2017-06-15,177574,179006,175188,178052,147630,18.02
2017-06-16,176620,177574,173278,174233,320384,18.09
2017-06-19,173278,175665,171369,171847,170328,18.07
2017-06-20,168027,170414,166118,166596,1614057,19.79
2017-06-21,167550,168027,165641,166118,314561,19.78
2017-06-22,165641,166595,162299,165641,334571,19.81
2017-06-23,164686,168027,164686,166596,251042,19.87
2017-06-26,167073,168027,164686,165641,158817,19.98
2017-06-27,165163,166595,164209,164686,130680,20.08
2017-06-28,164686,164686,162299,163732,209845,20.1
2017-06-29,165641,168982,165163,168028,181365,20.25
2017-06-30,167073,169459,166118,168505,169157,20.4
2017-07-03,168982,169937,166118,167073,165988,20.42
2017-07-04,167073,168982,166118,166118,150652,20.43
2017-07-05,166118,167073,163731,164686,193981,20.48
2017-07-06,164686,166118,163254,164209,143980,20.53
2017-07-07,164209,167073,163731,166118,295259,20.5
2017-07-10,165163,166595,162777,163732,144279,20.53
2017-07-11,164209,164686,158003,158481,316877,20.4
2017-07-12,158003,160867,156094,156571,225538,20.42
2017-07-13,158003,159912,158003,158481,152801,20.46
2017-07-14,157526,160867,156571,160868,121320,20.49
2017-07-17,162777,163254,161344,162300,144467,20.51
2017-07-18,162299,162777,159912,160868,88390,20.51
2017-07-19,162299,162299,160390,162300,91351,20.51
2017-07-20,163254,167073,162777,166596,225060,20.42
2017-07-21,166118,169937,165163,169460,202543,20.51
2017-07-24,169937,170414,165641,166118,91632,20.47
2017-07-25,166118,169937,166118,167073,118852,20.53
2017-07-26,168982,171846,168027,171847,263479,20.46
2017-07-27,171846,174233,170891,172801,261649,20.5
2017-07-28,171369,172801,168982,171847,232247,20.47
2017-07-31,172801,173756,166595,166596,252105,20.2
2017-08-01,167073,176620,166595,174233,461779,17.83
2017-08-02,173756,174233,168982,169460,219811,17.87
2017-08-03,169459,171369,168027,169937,226432,17.76
2017-08-04,168982,170891,167073,168028,122655,17.73
2017-08-07,168027,168982,166118,166596,100782,17.79
2017-08-08,165163,167073,163254,164686,182438,17.85
2017-08-09,162777,163731,161822,162777,125334,17.83
2017-08-10,161822,165641,158480,165641,281443,17.77
2017-08-11,160867,162777,158480,160868,204022,17.7
2017-08-14,161344,164686,159912,160390,87969,17.62
2017-08-16,161822,162299,151797,154662,497509,17.57
2017-08-17,153229,157526,151797,154185,276967,17.41
2017-08-18,147979,150365,145114,148934,640382,17.44
2017-08-21,148456,148933,140341,141774,740324,17.42
2017-08-22,141773,143682,138432,143206,634742,17.51
2017-08-23,144637,147501,144160,144160,257912,17.48
2017-08-24,143205,143682,140818,143206,261337,17.47
2017-08-25,144160,146069,143205,145115,239443,17.45
2017-08-28,144160,146547,144160,144638,163302,17.37
2017-08-29,144160,145114,139864,143683,297313,17.41
2017-08-30,144160,144637,140341,141774,210128,17.39
2017-08-31,142728,143205,141296,141774,132279,17.37
2017-09-01,141773,142250,136045,136523,294889,17.43
2017-09-04,131749,136045,131749,135091,180209,17.52
2017-09-05,135567,137477,134613,136045,132376,17.49
2017-09-06,136522,136522,129839,130794,264355,17.53
2017-09-07,133181,135090,131749,131749,194036,17.63
2017-09-08,131749,133658,131271,131749,159532,17.74
2017-09-11,132226,133181,127930,128885,219352,17.79
2017-09-12,128885,132226,128407,130317,148652,17.77
2017-09-13,131271,133181,129839,130317,131033,17.8
2017-09-14,129839,131271,127930,130317,221666,17.9
2017-09-15,131271,134613,129362,134613,394830,17.9
2017-09-18,135090,136045,131271,131749,224293,17.82
2017-09-19,132703,144160,132703,141774,478535,18.01
2017-09-20,142728,143205,138909,139864,130449,18.03
2017-09-21,140818,141296,136522,137000,117765,18.0
2017-09-22,137477,138432,132226,135568,175479,17.97
2017-09-25,135567,136045,131749,132704,137620,17.95
2017-09-26,134135,140818,133658,140341,307007,17.92
2017-09-27,140341,141773,135090,135568,230050,17.93
2017-09-28,134613,136045,132226,135091,117861,17.95
2017-09-29,137000,142250,136522,138432,324334,18.04
2017-10-10,139386,141773,139386,139864,189924,18.13
2017-10-11,139864,143205,138909,141296,2076869,21.31
2017-10-12,143205,144160,142250,142728,310055,21.28
2017-10-13,142728,145592,142250,145115,213481,21.25
2017-10-16,145592,147024,143682,146547,184426,21.19
2017-10-17,146547,146547,142250,142251,209584,21.1
2017-10-18,141296,143205,139864,140341,135440,21.06
2017-10-19,141296,147024,141296,145115,233005,21.14
2017-10-20,143682,145114,142728,144638,86948,21.13
2017-10-23,145114,146547,141296,141296,141678,21.06
2017-10-24,141773,143205,140341,140341,145011,21.02
2017-10-25,140818,142728,140341,141296,130587,21.03
2017-10-26,140341,142728,140341,140819,190077,20.91
2017-10-27,141296,145592,141296,144638,215501,20.94
2017-10-30,146069,147024,142250,143206,155277,20.9
2017-10-31,142728,151320,142250,149411,365366,20.96
2017-11-01,147501,149411,146547,148456,170297,20.9
2017-11-02,148933,152275,148933,149411,215922,20.85
2017-11-03,150365,152275,149888,152275,140888,20.84
2017-11-06,152275,152752,149411,150366,133513,20.93
2017-11-07,150365,157526,150365,156571,383572,20.91
2017-11-08,155139,156571,153229,155617,143049,20.92
2017-11-09,156571,158003,153707,154185,232396,20.9
2017-11-10,153229,154184,149888,150366,174463,20.87
2017-11-13,149888,150365,141296,142251,392636,21.05
2017-11-14,143205,145592,141773,143683,222530,21.18
2017-11-15,142728,143682,137954,140819,242747,21.2
2017-11-16,140818,143205,140341,141774,113668,21.3
2017-11-17,142728,145114,141296,144638,150346,21.29
2017-11-20,146069,146069,139864,140341,188311,21.32
2017-11-21,141296,141773,137477,138432,147986,21.26
2017-11-22,138432,140818,137477,140341,125180,21.2
2017-11-23,141296,142250,140341,140341,82691,21.19
2017-11-24,141296,141296,138432,139387,65112,21.16
2017-11-27,139386,140341,138432,138432,77526,21.14
2017-11-28,137954,141773,137477,140341,98575,21.09
2017-11-29,140341,141296,139386,140819,68428,21.09
2017-11-30,142728,142728,139864,141296,170919,21.09
2017-12-01,140341,141773,139386,139864,61015,21.07
2017-12-04,141296,141773,139386,140819,78354,21.12
2017-12-05,139864,146069,139386,146070,238071,21.23
2017-12-06,140341,141296,136045,137000,379419,21.08
2017-12-07,137000,137000,129362,130317,322124,20.96
2017-12-08,130317,130317,117905,120770,514973,20.9
2017-12-11,121724,126020,119815,123157,226522,20.91
2017-12-12,125066,125066,122202,123634,100649,20.91
2017-12-13,123156,128407,123156,127930,119085,20.9
2017-12-14,127930,129362,126498,126498,177421,20.94
2017-12-15,126975,129362,126975,128885,140346,20.94
2017-12-18,128885,128885,126975,128408,68092,20.9
2017-12-19,128407,129839,125543,126976,69333,20.85
2017-12-20,126975,130794,125543,130794,92522,20.87
2017-12-21,129362,130317,127452,128408,84848,20.84
2017-12-22,127930,129839,126975,127930,55063,20.84
2017-12-26,127452,130317,126975,129840,104942,20.82
2017-12-27,96425,99289,91842,92511,2122027,19.97
2017-12-28,92224,97379,92128,95948,738392,19.56
2018-01-02,96425,104540,95947,102631,451405,19.58
2018-01-03,101198,113609,100721,111700,556159,19.73
2018-01-04,115519,121247,111700,118861,555511,20.04
2018-01-05,118860,124588,114564,117429,528684,20.08
2018-01-08,119337,120292,117428,118383,193642,20.26
2018-01-09,116951,118860,116473,117906,155322,20.26
2018-01-10,119337,126020,117905,122202,551880,20.1
2018-01-11,122202,126020,121247,125066,210109,20.17
2018-01-12,125066,127930,124111,125066,165785,20.15
2018-01-15,126975,129839,126020,128885,221612,20.2
2018-01-16,128407,130317,126020,129840,144317,20.27
2018-01-17,128407,128885,126020,127930,133458,20.33
2018-01-18,128407,129839,126020,128408,136726,20.57
2018-01-19,126975,128885,126020,127453,115543,20.59
2018-01-22,127930,131749,127452,129840,112001,20.5
2018-01-23,131271,134613,131271,134136,349559,20.43
2018-01-24,132226,135567,132226,134613,236953,20.28
2018-01-25,133658,136522,133658,135091,446171,20.05
2018-01-26,134613,137477,133658,135568,187057,20.07
2018-01-29,137477,139386,135567,136523,271381,20.02
2018-01-30,136522,138432,135567,137000,349017,20.03
2018-01-31,139000,139000,128500,139000,579930,19.81
2018-02-01,138000,143500,137000,140000,214107,19.72
2018-02-02,138500,142000,138000,139000,149231,19.71
2018-02-05,137500,137500,132000,132000,176805,19.52
2018-02-06,125000,133000,125000,131500,331436,19.48
2018-02-07,133500,135500,127000,127500,315183,19.3
2018-02-08,129000,133500,128500,132500,288096,19.16
2018-02-09,129000,133000,129000,130000,246646,19.04
2018-02-12,132000,132000,126500,129500,186031,18.99
2018-02-13,129500,129500,122500,125000,318295,18.98
2018-02-14,125000,129500,125000,129500,165961,18.81
2018-02-19,133000,135000,131500,134000,315009,18.53
2018-02-20,132000,133500,128500,129000,148923,18.43
2018-02-21,129500,130000,127000,128000,239155,18.34
2018-02-22,127000,127000,123000,125000,225756,18.25
2018-02-23,127000,130500,126000,130000,354833,18.33
2018-02-26,131000,132500,129500,130500,301314,18.32
2018-02-27,131500,132000,128000,129000,383048,18.57
2018-02-28,128000,132000,127500,131000,552077,18.68
2018-03-02,128500,131500,127500,131000,404628,18.49
2018-03-05,130000,131500,123500,123500,403601,18.32
2018-03-06,127000,141000,127000,139000,956555,18.49
2018-03-07,140500,146500,136000,137000,633769,18.47
2018-03-08,139500,146000,139500,144500,682091,18.47
2018-03-09,146000,154000,140500,142500,710732,18.68
2018-03-12,145000,147500,141000,145500,314976,18.72
2018-03-13,144000,145500,140000,142500,255500,18.76
2018-03-14,140000,142500,136500,139500,238503,18.8
2018-03-15,139500,142500,136000,142500,251879,18.86
2018-03-16,143000,144500,141500,142500,286537,18.87
2018-03-19,143000,143500,138500,141500,164888,18.89
2018-03-20,141000,149000,140500,146500,420070,18.91
2018-03-21,147500,152500,147000,152000,398187,18.99
2018-03-22,150500,158000,148500,149000,410360,19.08
2018-03-23,146500,152000,146000,147500,354280,19.08
2018-03-26,135000,149500,134000,147500,732838,18.59
2018-03-27,147000,150500,145500,146500,285429,18.69
2018-03-28,144500,147500,141000,143500,415769,18.77
2018-03-29,144000,145000,135000,137500,530692,18.48
2018-03-30,138000,140000,129500,132000,762270,18.68
2018-04-02,132000,132500,125500,126000,545347,18.7
2018-04-03,125000,127500,124000,126000,308554,18.77
2018-04-04,125000,127000,120500,121000,411379,18.69
2018-04-05,122500,131000,122500,129500,612806,18.56
2018-04-06,129000,131500,126500,128000,220302,18.58
2018-04-09,126500,128000,124000,126500,212694,18.53
2018-04-10,125500,127500,122500,125500,227670,18.52
2018-04-11,126000,127000,124000,126000,206316,18.56
2018-04-12,127500,132000,127000,129000,353541,18.46
2018-04-13,129500,130500,128000,129000,199051,18.5
2018-04-16,130500,131000,124000,125000,255349,18.44
2018-04-17,125000,126000,121000,122000,303980,18.34
2018-04-18,122500,124500,120000,122000,242973,18.35
2018-04-19,122500,122500,120000,120500,290770,18.14
2018-04-20,120500,122500,119000,121500,206900,18.0
2018-04-23,121500,122000,120000,120500,228271,17.99
2018-04-24,120500,121500,116500,117500,282354,17.98
2018-04-25,117000,117000,111500,112500,307780,17.7
2018-04-26,113500,120500,112000,119000,448058,17.58
2018-04-27,119000,120500,116000,118500,254541,17.67
2018-04-30,119000,120000,118000,119500,177993,17.69
2018-05-02,119000,120500,117500,120000,199287,17.69
2018-05-03,120500,121500,118000,119500,253077,17.62
2018-05-04,120000,126500,119500,124500,727152,17.37
2018-05-08,125500,129500,124000,127000,558630,17.28
2018-05-09,126500,126500,124000,124500,295897,17.2
2018-05-10,125000,129500,124500,125500,465872,17.03
2018-05-11,126000,130500,125500,128000,486038,17.06
2018-05-14,128000,129500,126500,128500,196622,17.03
2018-05-15,127500,128000,123500,124000,245083,16.88
2018-05-16,123500,125500,122000,122500,179830,16.85
2018-05-17,123000,126500,122500,123000,240982,16.82
2018-05-18,123500,129000,123500,127500,319173,16.7
2018-05-21,128500,129000,127000,128000,133039,16.66
2018-05-23,127000,128000,124500,126500,175137,16.63
2018-05-24,126500,128000,124500,126000,138712,16.6
2018-05-25,125000,126000,121500,122000,245604,16.54
2018-05-28,122000,123500,112500,115500,975702,16.38
2018-05-29,115500,117500,113500,115500,289396,16.4
2018-05-30,114500,117000,113000,113000,233123,16.45
2018-05-31,115500,118000,114500,114500,373801,16.41
2018-06-01,114500,117500,114000,115500,184362,16.35
2018-06-04,116000,119000,115500,118000,136722,16.39
2018-06-05,118000,121500,116000,121000,230443,16.41
2018-06-07,120000,125000,120000,125000,314533,16.35
2018-06-08,124000,124500,121000,121500,191081,16.39
2018-06-11,122000,125500,119500,124500,195446,16.46
2018-06-12,124000,125000,121500,121500,166533,16.45
2018-06-14,122000,122500,116000,116500,258444,16.42
2018-06-15,118000,119000,115000,115000,245804,16.39
2018-06-18,114000,115000,109000,110500,394227,16.37
2018-06-19,110500,111500,105000,105500,285114,16.35
2018-06-20,105500,109500,104500,108000,271548,16.31
2018-06-21,107000,109500,106500,106500,147966,16.3
2018-06-22,105500,110500,105000,110500,205661,16.22
2018-06-25,110500,115500,110000,111500,258839,16.23
2018-06-26,110500,111500,107000,108000,151314,16.21
2018-06-27,108000,109000,99000,99900,538434,16.22
2018-06-28,101000,104000,100500,102000,364202,16.26
2018-06-29,104000,104500,101000,102000,229258,16.28
2018-07-02,102000,103000,99100,99200,207710,16.29
2018-07-03,100500,101500,99200,100000,180966,16.27
2018-07-04,99500,101000,99300,99300,150673,16.27
2018-07-05,99500,102500,99500,101500,147693,16.25
2018-07-06,104000,109500,103000,104500,584454,16.07
2018-07-09,104500,104500,100000,101500,342265,16.0
2018-07-10,102000,103000,101000,101500,184594,15.93
2018-07-11,100500,101000,99300,99500,276102,15.86
2018-07-12,99900,100000,95000,96000,528463,15.69
2018-07-13,96500,97500,95000,95400,321233,15.67
2018-07-16,95800,99500,95700,97100,373873,15.72
2018-07-17,97100,97900,95700,96600,310008,15.66
2018-07-18,98000,98400,95100,95200,258949,15.58
2018-07-19,95300,96300,93700,95400,246966,15.62
2018-07-20,95100,97600,94800,96900,203927,15.62
2018-07-23,97400,101000,96900,99500,330456,15.57
2018-07-24,99900,100500,95400,98200,428411,15.5
2018-07-25,98200,102000,98100,98600,348009,15.41
2018-07-26,101000,107500,99500,104500,538714,15.51
2018-07-27,106000,108000,104500,106000,220332,15.51
2018-07-30,105000,108000,104500,107500,154262,15.53
2018-07-31,108000,109500,105500,106500,171092,15.49
2018-08-01,107500,109000,106000,106500,101629,15.45
2018-08-02,106500,107500,102000,102000,214657,15.44
2018-08-03,103000,109000,103000,108500,261405,15.58
2018-08-06,108500,112500,107500,111000,310961,15.65
2018-08-07,110500,112000,109000,111500,132617,15.61
2018-08-08,110500,113000,110000,112500,134613,15.6
2018-08-09,111000,113500,110000,111500,187602,15.64
2018-08-10,112000,112000,110000,110500,110426,15.63
2018-08-13,110500,111000,105500,107500,223246,15.69
2018-08-14,108000,110000,106500,108000,157184,15.73
2018-08-16,105500,106000,102000,103500,236325,15.7
2018-08-17,104000,104500,102500,103000,144753,15.71
2018-08-20,104500,113000,104500,112500,485114,15.78
2018-08-21,112500,112500,109500,111500,253123,15.81
2018-08-22,112000,119500,111500,117000,3108253,15.86
2018-08-23,121500,122000,112500,115000,438752,15.86
2018-08-24,115000,115000,112000,114000,161097,15.83
2018-08-27,114500,118500,112500,115000,291412,15.84
2018-08-28,115500,119500,115500,118500,306954,15.92
2018-08-29,119000,120500,118000,120000,182390,15.94
2018-08-30,120000,121000,118500,119000,144975,15.98
2018-08-31,119000,119000,116000,118000,220751,16.03
2018-09-03,118000,121000,117000,120000,161125,16.04
2018-09-04,119500,120500,117500,118500,183212,16.06
2018-09-05,119500,123500,119000,120500,359095,16.08
2018-09-06,121500,126000,121000,124000,410366,16.09
2018-09-07,124500,127500,123000,125500,254499,16.13
2018-09-10,123500,125500,123000,125000,172506,16.17
2018-09-11,124000,126000,122000,124000,144394,16.17
